ID,CON1,CON2,CON4,CON5,CON3,CON6,CON24,CON25,CON26,CON27,CON28,CON29,CON30,CON31,CON32,CON33,CON34,CON35,CON36,CON37,CON7,CON8,CON9,CON10,CON11,CON12,CON13,CON14,CON15,CON16,CON17,CON18,CON19,CON43,CON44,CON45,CON38,CON39,CON40,CON41,CON42,CON46,CON47,CON20,CON21,CON22,CON23,MI33,MI32,MI38,MI36,MI34,MI35,MI37,MI27,MI28,MI29,MI31,MI17,MI21,MI20,MI24,MI23,MI26,MI19,MI18,MI15,MI25,MI22,MI14,MI16,MI2,MI1,MI12,MI4,MI11,MI13,MI3,MI8,MI5,MI9,MI7,MI10,MI6
k__Archaea|p__Asgardarchaeota|c__Lokiarchaeia,0.000166522429766534,4.36563322662256e-05,0.00424485262030388,0.00018569762653417,0.0011411270206263,0.0117260787992495,0.00121066208082545,0.00578793283305852,0.0079343642379634,0.00574998962095736,0.00913442361388113,0.00559797985944203,0.0233289646133683,0.0162144466483083,0.00534260242670014,0.00471361234109413,0.000550238225745246,0.00924490699734278,0.0111517686008015,0.000703064708113694,0,0.00715011252962616,0.00253930318533179,0.013903338692897,0.0126739843838407,0.0153717373107069,0.00397938300613962,0.0100176782557454,0.0100051220761482,0.000903965016553859,0.00851910230428582,0.00786929775505313,0.00941275103845128,0.0113678908137912,0.00312346992182883,0.00793209017534094,0.00225099493976338,0.00281109036892837,0.00834409456640509,0.00354506886732144,0.00817289055433519,0.011308830866456,0.018584420719652,0.00417541459272015,0.00970145521828274,0.00959183673469388,0.00254273399789037,0.00606660888943915,0.0114890808735301,0.000363933503168968,0.00606377993991345,0.0130616193989236,0.00136897161379039,0.0125774943133669,0.000122098401919763,0.00796306209850107,0.00459661044619262,0.00406967898980679,0.0120151703477069,0.000713407080889554,0.00317382162361628,0.00237786772456969,0.00104004160166407,0.000463572146063159,0.0120117234420795,0.00409679743455719,0.0204782166070636,0.00327349637045776,0.000202972232499824,0.00143327423218472,0.00320780894840938,0.000264470888096335,0.00672744976542445,0.000152542163373879,0.00262314628511812,0.00262960704827772,0.00202839756592292,0.00690414839001554,0.0022047587862912,0.00508397046330785,0.00612785911252614,0.00908190476190476,0.016229375169056,0.00567334618321999
k__Archaea|p__Asgardarchaeota|c__Lokiarchaeia|o__CR-4,0.000119475200538815,4.36563322662256e-05,0.00384813742214464,0.000168699398198573,0.0010092379679911,0.0117260787992495,0.000894239036973345,0.00578793283305852,0.00587480586130056,0.00512724706273093,0.00855604307937774,0.00559797985944203,0.0218872870249017,0.015020508771592,0.00444144057159409,0.0042591318123385,0.000470126913184636,0.00716895482728078,0.00614218504966022,0.000640933408326902,0,0.0066123603338047,0.00253930318533179,0.0133831457486049,0.0119950209347063,0.0153717373107069,0.00382778746304859,0.00724808485562758,0.00942462011268567,0.000645958334745779,0.00773099151842678,0.00371494767116721,0.00846004344346633,0.0106531431877744,0.00234682334667139,0.00793209017534094,0.00201689146602798,0.00233167960833594,0.00490049998344426,0.00354506886732144,0.00665460653831244,0.00788767194887268,0.0182249541680147,0.00417541459272015,0.00920138020703105,0.00768707482993197,0.00187910836657283,0.00566423176922125,0.0103191744660427,0.000327311263856368,0.00606377993991345,0.0117010340448691,0.000969944013358216,0.0125774943133669,6.26145650870577e-05,0.0053198608137045,0.00414766292203618,0.0035371976266545,0.0105809988207923,0.000555592787238228,0.00152332568681446,0.00196345084532996,0.00101594797382629,0.00035864030003611,0.0109066448854082,0.00276886999025245,0.0202563366310789,0.00279522579685192,0.000167021431171442,0.00134476526565538,0.0026370944729255,0.000249778060979872,0.00625534802749993,0.000137057028356406,0.00195245547358223,0.00240155263170143,0.00184374344268028,0.0053895631306674,0.00187186203885615,0.00453505848526433,0.00612785911252614,0.00786285714285714,0.0152633409328027,0.00567334618321999
k__Archaea|p__Thermoproteota,8.72849910672169e-05,4.57755716966249e-05,0.0072202166064982,7.24830113933031e-05,0.00151385695198665,0.00844277673545966,0.00234221840068788,0.0136285627755157,0.01688162603822,0.0124340930792544,0.00721978460311129,0.00961392193252,0.0200087374399301,0.0139998844576248,0.00247819510154163,0.00506421160613419,0.00145886916557743,0.00398582816651904,0.0185136783411744,0.00114779401185073,0.00541338582677165,0.00478001951841303,0.0127525299675119,0.00846495791166178,0.0260269322168157,0.0175024731755574,0.00382778746304859,0.0236888626988804,0.0173809117295544,0.000546145530834623,0.0236057944907303,0.0110649516657346,0.0104035669372356,0.00796433068990164,0.0381232166675108,0.0250950923091196,0.00156669247807531,0.0040749914650357,0.0161584053508162,0.0103155692450747,0.00878666494379119,0.00753130122829108,0.0247312987526511,0.00448208346111203,0.00780117017552633,0.0257823129251701,0.00780982585066328,0.00640708183731583,0.00719942404607631,0.000274666794844504,0.0102257379895813,0.0143314990627079,0.00155313819860525,0.0159225725881986,0.00086251563407422,0.0137847965738758,0.00224983929719306,0.0113722805416096,0.0211938681199605,0.00142032864286193,0.000442378561921858,0.00444190519107435,0.00110429127589814,0.000372434157729807,0.0199394609138519,0.00760026558548886,0.0234931739277976,0.0067064162654508,0.000143803205313528,0.002266971594332,0.00503803123185768,0.000637978019530634,0.0152252810480659,0.00174438687626657,0.00435203815485506,0.00104718864754423,0.000285374554102259,0.00845807352622986,0.00209561231172233,0.00284911455270208,0.00185167916661116,0.0128761904761905,0.00958305962363306,0.00636433065425319
k__Archaea|p__Asgardarchaeota|c__Lokiarchaeia|o__CR-4|f__SOKP01,0.000119475200538815,3.89940055193472e-05,0.00297536398619431,0.000158757038228695,0.000940426288355343,0.0117260787992495,0.000894239036973345,0.00538412356563583,0.00587480586130056,0.00228338938016357,0.00855604307937774,0.00559797985944203,0.0179772826561817,0.0148279381463152,0.00444144057159409,0.0042591318123385,0.000392123793059831,0.00716895482728078,0.00439972120578498,0.00057553204013028,0,0.00635344260989066,0.00253930318533179,0.0118225669157287,0.0119950209347063,0.0143063693782817,0.0036635589580333,0.00724808485562758,0.00942462011268567,0.000645958334745779,0.00405314118441792,0.00295597986738036,0.0053732708357151,0.0106531431877744,0.00124938796873153,0.00709713331477874,0.00131458104482181,0.0022227226172922,0.00490049998344426,0.00354506886732144,0.00607313606409097,0.00691359197928298,0.0182249541680147,0.00368002642070251,0.00920138020703105,0.00659863945578231,0.00180925303696045,0.00566423176922125,0.0099592032637389,0.000327311263856368,0.00565034039855572,0.010189272540364,0.000761221883901385,0.0113732661344275,4.06994673065875e-05,0.00476779978586724,0.00388747742508188,0.0035371976266545,0.0105809988207923,0.000527488871930458,0.00152332568681446,0.00185079382961431,0.000927604671754438,0.000352728646738812,0.0109066448854082,0.00197776427875175,0.0202563366310789,0.00279522579685192,0.000143054230285854,0.00128195245069908,0.00253869542542828,0.000200286432798102,0.00569472721371456,0.000132846158307795,0.00195245547358223,0.00234570257049907,0.00181576554521928,0.00373728830228761,0.00173542894564506,0.00431287982748481,0.00147867904671826,0.00729904761904762,0.0152633409328027,0.00440048005236935
k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Woesearchaeales,4.27139317988508e-05,2.83978083673507e-05,0.00551434125441346,5.80505533725126e-05,0.00108951826089948,0.00754733071806243,0.00121410146173689,0.00710031295218225,0.00398406374501992,0.00674637771411965,0.00221380135620263,0.00529374182360279,0.00399737876802097,0.00658591538446725,0.00112645231888256,0.00531092960745867,0.000809545895349328,0.00204827280779451,0.00953998954521694,0.000447999372146865,0.00226377952755906,0.00350534764683622,0.00479853616639904,0.00496547810460607,0.00446984270680095,0.00304390837835781,0.00190757725056217,0.00265173836181497,0.00361960047806044,0.000514130103165007,0.00990767845079937,0.0110649516657346,0.00323920582294882,0.0128654572683026,0.00303905181583346,0.00700436033027182,0.00297131332048766,0.000835336931335304,0.00437071620145028,0.00918230952519324,0.00239048972735496,0.00351619110973842,0.0029116790682627,0.00695902432120026,0.00180027004050608,0.00591836734693878,0.00120849720229405,0.00584994428624489,0.0100491960643149,0.000219733435875603,0.00391389432485323,0.00631916308883111,0.000748944111580395,0.00272066366352973,0.000360033749250582,0.00401498929336188,0.00260185496954299,0.00661798265632131,0.0115052426936928,0.000501546796261747,0.000351620306588995,0.000836880688173427,0.000483880359075367,0.000105917121576599,0.00446836112045356,0.00412505120996793,0.00127907280273565,0.00258266109747154,0.000219449683108666,0.000905075560961265,0.002725653615673,0.000217299179985586,0.00386533297925703,9.71216801534495e-05,0.00414337879126612,0.00143813907596074,9.23270616213192e-05,0.00436672633214658,0.00191006330495525,0.00265307456054368,0.000439607284159484,0.00249904761904762,0.0064917500676224,0.00770993199258101
k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__SCGC-AAA011-G17,5.19995691464271e-05,2.07685464179132e-05,0.00301503550601024,5.45226191896528e-06,0.000252309491997775,0.00272897833873444,0.000257953568357696,0.00410539421879732,0.010280910257276,0.00153609831029186,0.000239329876346231,0.00188627582220329,0.00227173438182613,0.00181016387760211,0.00234945769366934,0.000610302424328992,5.69211957667496e-05,0.00152236492471213,0.00553232270430389,0,0,0.000298751219900815,0.000672168490234886,0.00122954695923579,0.008090981102184,0.00821855262156609,0.00101063695394022,0.0133765468473777,0.0017756530647089,4.14317299253852e-05,0.000975756211063574,0.00539266597427499,0,0.00170178006194479,0,0.00139159476760367,0.000378167149880247,0.000261496778504965,0.00440382768782491,0.00145289707677108,0.00151828401602274,0.00408638426266898,0.00183327941335059,0.00271283998962044,0.00340051007651148,0.00333333333333333,0.000454059642480423,0.00182617308406587,0.00590952723782097,2.9755569441488e-05,0.00181913398197404,0.00114893874342384,0.000601610843728514,0,8.45296628675279e-05,0.00567117237687366,0.00112747048680196,0,0.00500366510501323,0.000166461652207563,3.09773685866657e-05,0.00228532803308897,0.000263022103895739,1.52717710180212e-05,0.00518906452697833,0.000960628363965135,0.00909707901537498,0,8.2387253044209e-06,0.000222699980299617,0.00160390447420469,0,0.00354076303443392,0.000141539567440412,0.001013488337432,9.30834353372646e-05,0.000310554661817164,0.000747457660457523,0.000283780833879066,0.0014376266091616,0.000506214448426073,0.00092952380952381,0.00564163993971946,0
k__Archaea|p__Halobacteriota|c__Methanosarcinia,0.000128141795396552,2.20400900761527e-05,0.00368945134288095,6.09370449766707e-05,0.0010551124210816,0.0133890499744158,0.000285468615649183,0.0139314197260827,0.012357350259977,0.004068584713746,0.00660151575588353,0.00690620341355076,0.00607252075141983,0.00799168094898804,0.000675871391329536,0.0040383841269429,0.00033098621242147,0.00932794508414526,0.00505314514723819,0.000680174229244876,0.0010498687664042,0.00239000975920652,0.00660965682064304,0.0028374160597749,0.00248953264682585,0.0106536793242523,0.00195810909825918,0.00854449027695934,0.00641966877240908,0.000286255588575389,0.0208661712827441,0.00291603419349684,0.0110514081018254,0.00622851502671795,0.000540275878370393,0.00166991372112441,0.00275521780627037,0.00114041650625776,0.00476805403794576,0.00935665717440576,0.00549166558986949,0.00425269059894039,0.0019411193788418,0.00891698709631761,0.00870130519577937,0.00619047619047619,0.00268244465711511,0.00591184845858611,0.00278977681785457,0.000178533416648928,0.0109974918001158,0.00710527907117373,0.00128916609370396,0.00994603273716605,0.000289592363527642,0.00560425588865096,0.00213760241615395,0.0102692834322227,0.00981610733977117,0.00078258594933945,7.06501388818692e-05,0.00212036597436248,0.000220858255179628,4.72932263783882e-05,0.0080718781530774,0.0259087120516479,0.00561225821608499,0.00280585403182094,9.81157286253762e-05,0.00144754987194751,0.00441811723262519,0.000182500378920278,0.0118910625239739,0.000177535714630152,0.000715403532304941,0.000609696501459083,0.00271105826397146,0.00342256928735813,0.00372735210652696,0.00240475723714304,0.0111233964325203,0.00224,0.0113605626183392,0.00763719678510383
k__Archaea|p__Halobacteriota|c__Methanosarcinia|o__Methanosarcinales,0.000128141795396552,2.20400900761527e-05,0.00368945134288095,6.09370449766707e-05,0.000516087597268176,0.00899710046051509,0.000247635425623388,0.00999427936871151,0.00796812749003984,0.004068584713746,0.00660151575588353,0.00690620341355076,0.00607252075141983,0.00679774307227176,0.000675871391329536,0.00370077001986729,0.00033098621242147,0.00932794508414526,0.00505314514723819,0.000680174229244876,0.0010498687664042,0.00217092553127925,0.00464916539079129,0.0028374160597749,0.00248953264682585,0.00882733429723765,0.00195810909825918,0.00648202710665881,0.00519037049684139,0.000216574951882695,0.0142235232305036,0.00291603419349684,0.00480164627872413,0.00622851502671795,0.000540275878370393,0.00166991372112441,0.00275521780627037,0.00103872331461694,0.00476805403794576,0.00781658627302842,0.00495865098849981,0.00425269059894039,0.0019411193788418,0.00570875893467953,0.00870130519577937,0.00619047619047619,0.00268244465711511,0.00591184845858611,0.00278977681785457,0.000178533416648928,0.010528926986577,0.00710527907117373,0.00128916609370396,0.00878640560189108,0.000247327532093878,0.00560425588865096,0.00187741691919965,0.0102692834322227,0.00621474328329668,0.000672332127747428,3.69554572612854e-05,0.00105414778991076,0.000138538360067221,4.72932263783882e-05,0.00490078316436842,0.0256544280729512,0.00561225821608499,0.00280585403182094,6.36628773523433e-05,0.00141614346446936,0.00441811723262519,0.000173994005326536,0.00593077808267682,0.000164495600931227,0.000715403532304941,0.000553846440256724,0.00271105826397146,0.002970160703397,0.00364549225060031,0.00223485591060576,0.0111233964325203,0.00199619047619048,0.0108968661849376,0.0035276575626432
k__Archaea|p__Halobacteriota|c__Methanosarcinia|o__Methanosarcinales|f__Methanosarcinaceae,0.000128141795396552,2.20400900761527e-05,0.0013091601539255,5.64469469257582e-05,0.000516087597268176,0.00797373358348968,0.000165090283748925,0.00999427936871151,0.00705651968397596,0.004068584713746,0.00430793777423215,0.00690620341355076,0.00430318916557449,0.00570009050819388,0.000675871391329536,0.00331121528093389,0.00019395370409411,0.00409654561558902,0.00444328280188186,0.000591882382179435,0,0.00149375609950407,0.00464916539079129,0.00231722311548283,0.00248953264682585,0.00776196636481242,0.00117486545895551,0.0047142015321155,0.00399521939559501,0.000188326045115387,0.0142235232305036,0.00251657745466166,0.00480164627872413,0.00622851502671795,0.000371439666379645,0.000695797383801837,0.00275521780627037,0.000878919727752798,0.00476805403794576,0.00714825361771372,0.00495865098849981,0.00425269059894039,0.00140191955138574,0.00570875893467953,0.00780117017552633,0.00537414965986395,0.00252177739900666,0.00591184845858611,0.00203983681305496,0.000155644517078552,0.010528926986577,0.00565398802684888,0.00105588841960515,0.00682395968065653,0.000247327532093878,0.00366367773019272,0.00187741691919965,0.00612353567625133,0.0057048156292826,0.000633419014244361,3.69554572612854e-05,0.000921373449960168,0.000138538360067221,3.54699197837911e-05,0.00307500120117234,0.0246090383827539,0.00561225821608499,0.00260391756740958,2.24692508302388e-05,0.00141614346446936,0.00387692247139048,0.000133782057428848,0.00475052373786551,0.00016245808316577,0.000715403532304941,0.000553846440256724,0.00271105826397146,0.00224237298137257,0.00308884523029906,0.0020257465856368,0.0109635392382805,0.00146285714285714,0.0108968661849376,0.00287304069534858
k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Pacearchaeales,9.96658408639852e-05,1.2291588696316e-05,0.00166620383226881,6.54271430275833e-05,0.000349792704815097,0.00426402865427256,0.000983662940670679,0.00908570851701047,0.00082719967587278,0.00327977747332586,0.00293179098524132,0.0040463658766619,0.00517693315858454,0.0054690057578617,0.0073058478967526,0.000973886847333498,0.000868575283551883,0.00429030115146147,0.00265725736190974,0.000533021150802475,0,0.00127467187157681,0.000522797714627133,0,0.00571460903021387,0.00243512670268625,0.00104853583971298,0.00247495580436064,0.00379033634966706,0.000288138849026543,0.00311491405839526,0.00782935208116961,0.00137189893677832,0.00391409414247303,0.00136757331712506,0.00310789498098154,0.00475410131278025,0.0014818150781948,0.00483427701069501,0.00139478119370024,0.00352112676056338,0.00140172483428761,0.00945397030806283,0.00172206364558515,0.00650097514627194,0.00292517006802721,0.00271038678896006,0.00074285006809459,0.00476961843052556,2.51777895274129e-05,0.00239794933987487,0.00650057446937171,0.000988360671839701,0.00276526470719415,9.39218476305866e-05,0.00389788543897216,0.00135194424888018,0.00361326639281911,0.00720272811294898,0.00020321292607157,0.000370641497826421,0.000820786828785477,0.000499942777633885,0.000325140931351419,0.000960937875366358,0.000988882139375874,0.00121381398626954,0.00127538819628224,6.36628773523433e-05,0.00021127946848938,0.00179086266444941,0.000310869289516745,0.00354076303443392,7.7018171534274e-05,0.000283180564870706,0.000363025397815332,0.000800167867384766,0.00129821593658412,0.000332896747435058,0.00154218127164608,0.00270425086922349,0.0035352380952381,0.00610533637312106,0.0145470414954359
